family_size,residential_area,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cb_person_cred_hist_average_value
5,1,36,95000,RENT,3,HEALTHANDBEAUTY,A,7375,18.9,0,0.08,N,15,82368.581
8,2,40,60000,MORTGAGE,1,MEDICAL,A,12000,18.9,0,0.2,N,15,86365.077
3,2,40,16800,RENT,8,PERSONAL,A,5000,18.9,1,0.3,N,17,186562.357
5,4,40,44940,RENT,2,ELECTRONICS,A,9000,18.9,0,0.2,N,13,90724.192
5,3,40,68000,MORTGAGE,1,PERSONAL,A,9200,18.9,0,0.14,N,11,1684.826
7,5,43,36000,RENT,1,MEDICAL,A,10000,18.9,0,0.28,N,11,51378.924
4,3,46,60350,RENT,3,PERSONAL,A,10000,18.9,0,0.17,N,17,13535.574
5,1,37,90000,RENT,21,HEALTHANDBEAUTY,A,10000,18.9,0,0.11,N,12,72371.114
4,1,37,38200,RENT,0,HEALTHANDBEAUTY,A,12000,18.9,1,0.31,N,14,2385.791
2,3,46,86807,MORTGAGE,0,HEALTHANDBEAUTY,A,10000,18.9,0,0.12,N,15,198645.762
4,3,38,32560,OWN,8,PERSONAL,A,6000,18.9,0,0.18,N,16,151831.251
8,5,46,80409,RENT,2,ELECTRONICS,A,14550,18.9,0,0.18,N,11,161438.017
3,5,48,110000,MORTGAGE,6,ELECTRONICS,A,6000,18.9,0,0.05,N,14,123251.651
2,4,45,115000,MORTGAGE,8,HEALTHANDBEAUTY,A,8000,18.9,0,0.07,N,11,159740.773
5,1,37,117000,MORTGAGE,3,PERSONAL,A,10000,18.9,0,0.09,N,11,106822.729
2,2,36,75996,RENT,6,MEDICAL,A,16000,18.9,0,0.21,N,12,114589.551
1,3,43,780000,MORTGAGE,2,HOMEIMPROVEMENT,A,1000,18.9,0,0,N,11,196634.561
7,5,40,80000,RENT,0,PERSONAL,A,6000,18.9,0,0.07,N,11,21259.701
6,4,51,46560,MORTGAGE,2,PERSONAL,A,11600,18.9,0,0.25,N,30,188134.332
9,5,53,75000,MORTGAGE,4,PERSONAL,A,10000,18.9,0,0.13,N,19,151954.369
6,1,76,75000,RENT,23,MEDICAL,A,15000,18.9,0,0.2,N,25,135058.882
1,4,52,720000,MORTGAGE,1,PERSONAL,A,7925,18.9,0,0.01,N,30,172781.459
6,1,24,73000,RENT,1,FURNITURE,B,5000,18.9,0,0.07,N,2,127165.959
1,2,22,57000,MORTGAGE,6,ELECTRONICS,B,25000,18.9,0,0.44,N,2,140168.267
4,4,25,120000,RENT,3,PERSONAL,B,12000,18.9,0,0.1,N,2,32725.289
6,1,30,41000,MORTGAGE,14,HOMEIMPROVEMENT,B,18000,18.9,0,0.44,N,7,178502.087
7,2,30,120000,MORTGAGE,15,MEDICAL,B,8275,18.9,0,0.07,N,8,151376.604
6,1,27,71000,RENT,11,ELECTRONICS,B,15000,18.9,0,0.21,N,6,1976.266
4,2,30,250000,MORTGAGE,1,FURNITURE,B,5000,18.9,0,0.02,N,8,39120.637
2,5,28,604000,MORTGAGE,12,PERSONAL,B,25000,18.9,1,0.04,N,9,189278.792
5,5,28,604000,MORTGAGE,12,PERSONAL,B,25000,18.9,1,0.04,N,9,120407.848
1,3,43,19440,RENT,1,HOMEIMPROVEMENT,B,7500,18.9,1,0.39,N,11,196361.497
5,2,22,32004,OWN,0,ELECTRONICS,A,6600,18.9,0,0.21,N,3,180007.379
2,5,22,58170,RENT,1,ELECTRONICS,A,3000,18.9,1,0.05,N,2,91160.079
3,2,24,48000,OWN,8,PERSONAL,A,1300,18.9,0,0.03,N,4,73098.463
5,4,22,48000,MORTGAGE,0,FURNITURE,A,4800,18.9,0,0.1,N,3,78937.414
4,4,26,56000,RENT,4,PERSONAL,A,7000,18.9,0,0.13,N,3,151090.576
6,4,25,46000,RENT,3,FURNITURE,A,7000,18.9,0,0.15,N,3,132731.26
1,5,23,60000,RENT,8,HEALTHANDBEAUTY,A,7500,18.9,0,0.13,N,2,181493.892
5,4,23,62004,MORTGAGE,7,MEDICAL,A,10000,18.9,0,0.16,N,4,38860.394
7,2,26,65000,MORTGAGE,6,ELECTRONICS,A,6000,18.9,0,0.09,N,3,21875.527
1,4,22,95000,MORTGAGE,3,PERSONAL,A,10000,18.9,0,0.11,N,3,113677.094
4,1,35,85000,RENT,0,HOMEIMPROVEMENT,A,5000,18.9,0,0.06,N,6,104400.296
4,3,28,51996,RENT,11,HOMEIMPROVEMENT,A,9600,18.9,0,0.18,N,7,27125.243
3,1,28,85000,RENT,1,ELECTRONICS,A,14400,18.9,0,0.17,N,8,40569.244
4,1,49,50000,MORTGAGE,4,FURNITURE,A,10000,18.9,0,0.2,N,15,116897.04
7,5,24,165000,RENT,2,PERSONAL,B,10000,18.9,0,0.06,N,3,168024.735
5,4,24,37000,RENT,3,PERSONAL,B,5500,18.9,0,0.15,N,2,192000.245
8,5,23,55000,MORTGAGE,7,FURNITURE,B,15000,18.9,0,0.27,N,4,59584.195
1,5,22,35000,RENT,1,ELECTRONICS,B,8000,18.9,0,0.23,N,3,58010.782
1,2,23,62000,MORTGAGE,4,HEALTHANDBEAUTY,B,9600,18.9,0,0.15,N,2,134401.061
4,1,24,37000,RENT,3,HEALTHANDBEAUTY,B,5500,18.9,0,0.15,N,3,15132.884
1,4,22,35000,RENT,1,FURNITURE,B,8000,18.9,0,0.23,N,4,141143.528
2,4,34,24000,MORTGAGE,5,MEDICAL,B,2000,18.9,0,0.08,N,7,184860.608
5,1,27,45000,RENT,1,MEDICAL,B,10000,18.9,0,0.22,N,10,45804.352
8,1,28,77250,RENT,1,PERSONAL,B,10000,18.9,0,0.13,N,7,191899.793
5,5,30,40000,RENT,13,ELECTRONICS,B,12000,18.9,0,0.3,N,8,69920.031
2,5,31,88000,MORTGAGE,10,FURNITURE,B,7000,18.9,0,0.08,N,10,74461.521
2,1,32,237000,MORTGAGE,14,HOMEIMPROVEMENT,B,21000,18.9,0,0.09,N,9,55985.95
7,5,28,77250,RENT,1,HOMEIMPROVEMENT,B,10000,18.9,0,0.13,N,8,37902.969
9,4,23,13200,MORTGAGE,2,ELECTRONICS,B,1400,18.9,0,0.11,N,4,90896.709
6,4,24,76597,RENT,5,ELECTRONICS,B,22000,18.9,0,0.29,N,2,20503.747
4,2,25,92407,RENT,9,MEDICAL,B,20000,18.9,0,0.22,N,2,31849.151
9,1,23,39996,RENT,2,ELECTRONICS,B,18000,18.9,1,0.45,N,4,180185.45
3,2,23,59000,RENT,1,ELECTRONICS,B,17500,18.9,0,0.3,N,4,133389.476
8,4,22,26000,MORTGAGE,4,PERSONAL,B,4000,18.9,0,0.15,N,2,186997.664
1,5,26,75000,RENT,1,HEALTHANDBEAUTY,B,1800,18.9,0,0.02,N,2,140903.097
6,2,22,29004,MORTGAGE,3,HEALTHANDBEAUTY,B,5000,18.9,0,0.17,N,4,78484.058
4,3,25,95000,RENT,,FURNITURE,B,2400,18.9,0,0.03,N,2,93429.044
8,1,23,44000,RENT,2,MEDICAL,B,3000,18.9,0,0.07,N,3,81415.489
7,3,26,35000,MORTGAGE,10,HOMEIMPROVEMENT,B,2500,18.9,0,0.07,N,3,5150.525
5,5,25,54084,RENT,5,HOMEIMPROVEMENT,B,3500,18.9,0,0.06,N,2,195125.672
1,3,25,45000,RENT,2,FURNITURE,B,11000,18.9,0,0.24,N,2,11048.632
5,4,23,36000,RENT,4,FURNITURE,B,3700,18.9,0,0.1,N,2,4296.39
4,1,22,38000,MORTGAGE,5,ELECTRONICS,B,4200,18.9,0,0.11,N,2,158013.37
4,5,23,38400,MORTGAGE,0,PERSONAL,B,5000,18.9,0,0.13,N,3,31500.299
6,4,22,40000,OWN,5,MEDICAL,B,6000,18.9,0,0.15,N,3,105801.264
1,5,23,45000,RENT,0,HEALTHANDBEAUTY,B,4500,18.9,0,0.1,N,4,133089.562
7,3,26,27880,RENT,1,MEDICAL,B,4800,18.9,0,0.17,N,4,50105.173
9,1,26,45243,RENT,3,HEALTHANDBEAUTY,B,4800,18.9,0,0.11,N,2,173450.014
1,3,21,33996,RENT,3,PERSONAL,B,5000,18.9,1,0.15,N,3,69052.329
2,1,21,40000,RENT,3,HEALTHANDBEAUTY,B,5000,18.9,0,0.13,N,4,110837.414
1,1,23,48000,RENT,5,FURNITURE,B,5000,18.9,0,0.1,N,2,86097.997
5,3,24,50000,RENT,8,MEDICAL,B,5000,18.9,0,0.1,N,3,128315.169
5,3,25,45000,MORTGAGE,9,FURNITURE,B,4000,18.9,0,0.09,N,3,166011.938
6,3,23,45288,MORTGAGE,7,FURNITURE,B,20500,18.9,0,0.45,N,2,103175.243
1,2,23,21600,RENT,3,ELECTRONICS,B,5500,18.9,0,0.25,N,4,108711.115
2,2,25,33600,RENT,6,MEDICAL,B,5600,18.9,0,0.17,N,3,43162.397
7,5,21,60000,RENT,3,FURNITURE,B,5600,18.9,0,0.09,N,3,30136.98
7,2,25,26780,RENT,0,FURNITURE,B,6000,18.9,0,0.22,N,4,111233.948
4,1,22,55000,RENT,7,ELECTRONICS,B,6000,18.9,0,0.11,N,3,166828.484
7,1,22,50000,MORTGAGE,4,PERSONAL,B,7000,18.9,0,0.14,N,3,36991.738
1,3,25,70000,RENT,9,ELECTRONICS,B,6000,18.9,0,0.09,N,4,160602.32
6,3,25,60000,RENT,0,MEDICAL,B,7000,18.9,0,0.12,N,2,42351.213
3,2,25,66300,RENT,3,MEDICAL,B,7000,18.9,1,0.09,N,3,33467.136
2,1,22,60000,RENT,3,PERSONAL,B,6500,18.9,0,0.11,N,2,42796.006
6,1,23,80500,RENT,5,FURNITURE,B,7200,18.9,0,0.09,N,4,129453.063
6,1,24,30000,RENT,8,PERSONAL,B,8000,18.9,0,0.27,N,2,40778.721
9,5,24,42000,RENT,0,HEALTHANDBEAUTY,B,8000,18.9,0,0.19,N,3,38356.78
9,3,23,55000,RENT,4,ELECTRONICS,B,8000,18.9,0,0.15,N,2,114797.97
5,3,23,60400,RENT,2,HEALTHANDBEAUTY,B,8000,18.9,0,0.13,N,4,50638.95
4,4,26,63000,MORTGAGE,10,HOMEIMPROVEMENT,B,10000,18.9,0,0.16,N,3,50612.239
9,1,22,65004,MORTGAGE,6,MEDICAL,B,6500,18.9,0,0.1,N,4,116348.945
4,1,23,43000,RENT,1,ELECTRONICS,B,10000,18.9,0,0.23,N,3,172952.338
8,2,26,70000,MORTGAGE,3,MEDICAL,B,3200,18.9,0,0.05,N,4,135104.261
1,3,23,48000,RENT,0,HEALTHANDBEAUTY,B,10000,18.9,0,0.21,N,3,169414.904
1,1,24,72000,MORTGAGE,4,MEDICAL,B,5000,18.9,0,0.07,N,2,75072.55
5,2,21,57996,RENT,3,ELECTRONICS,B,10000,18.9,0,0.17,N,4,195603.679
7,4,22,75000,MORTGAGE,6,MEDICAL,B,25000,18.9,0,0.33,N,2,118540.969
6,2,23,75000,MORTGAGE,7,ELECTRONICS,B,7100,18.9,0,0.09,N,2,176538.905
6,3,22,82000,MORTGAGE,6,ELECTRONICS,B,10750,18.9,0,0.13,N,2,21333.912
9,4,25,84000,MORTGAGE,9,FURNITURE,B,4200,18.9,0,0.05,N,4,38260.476
2,3,23,85000,MORTGAGE,0,ELECTRONICS,B,7000,18.9,0,0.08,N,4,141003.917
9,1,26,85000,MORTGAGE,3,FURNITURE,B,4000,18.9,0,0.05,N,2,46440.908
7,3,22,90000,MORTGAGE,6,MEDICAL,B,6000,18.9,0,0.07,N,2,64448.091
9,1,22,90000,MORTGAGE,6,HEALTHANDBEAUTY,B,3500,18.9,0,0.04,N,2,42635.818
6,3,25,42000,RENT,2,MEDICAL,B,2000,18.9,0,0.05,N,3,25625.959
6,2,26,14400,RENT,1,PERSONAL,B,1500,18.9,0,0.1,N,4,114947.051
2,1,24,160000,MORTGAGE,6,HEALTHANDBEAUTY,B,17000,18.9,0,0.11,N,3,117950.074
5,4,26,190000,OWN,10,PERSONAL,B,25000,18.9,0,0.13,N,2,1520.481
1,2,26,238000,MORTGAGE,2,ELECTRONICS,B,25000,18.9,1,0.11,N,4,149655.181
8,3,23,80500,RENT,5,HEALTHANDBEAUTY,B,7200,18.9,0,0.09,N,3,179286.106
5,1,25,60000,RENT,0,FURNITURE,B,7000,18.9,0,0.12,N,4,88585.965
2,3,24,30000,RENT,8,MEDICAL,B,8000,18.9,0,0.27,N,2,10270.374
1,1,22,82000,MORTGAGE,6,ELECTRONICS,B,10750,18.9,0,0.13,N,3,131882.786
8,2,24,76597,RENT,5,PERSONAL,B,22000,18.9,0,0.29,N,4,38130.396
2,1,25,42000,RENT,2,HEALTHANDBEAUTY,B,2000,18.9,0,0.05,N,3,114527.909
5,2,35,105000,RENT,6,HEALTHANDBEAUTY,B,24000,18.9,0,0.23,N,7,136934.926
7,5,31,125004,RENT,13,HEALTHANDBEAUTY,B,24000,18.9,0,0.19,N,8,177179.192
8,3,27,72000,RENT,4,HOMEIMPROVEMENT,B,20000,18.9,0,0.28,N,10,8886
8,4,27,125000,RENT,3,FURNITURE,B,20000,18.9,0,0.16,N,8,103829.837
4,2,31,24996,MORTGAGE,6,PERSONAL,B,6000,18.9,0,0.24,N,9,20056.346
4,2,31,30000,RENT,5,MEDICAL,B,1000,18.9,0,0.03,N,6,55034.763
2,1,35,71004,RENT,0,HEALTHANDBEAUTY,B,2375,18.9,0,0.03,N,9,33010.324
3,1,28,30000,RENT,5,PERSONAL,B,2400,18.9,0,0.08,N,6,39956.076
8,5,28,38400,RENT,0,PERSONAL,B,3000,18.9,0,0.08,N,10,101104.17
4,3,27,33975,MORTGAGE,,FURNITURE,B,10000,18.9,0,0.29,N,7,26000.418
6,3,27,20000,RENT,2,MEDICAL,B,3600,18.9,0,0.18,N,7,119716.801
2,3,33,53000,RENT,4,FURNITURE,B,3600,18.9,0,0.07,N,5,139447.878
4,1,34,38400,MORTGAGE,,ELECTRONICS,B,6500,18.9,0,0.17,N,10,99257.828
2,1,27,64200,RENT,2,PERSONAL,B,4000,18.9,0,0.06,N,5,78376.358
1,2,34,39996,RENT,0,FURNITURE,B,4750,18.9,0,0.12,N,10,188259.202
6,2,31,28800,RENT,1,HEALTHANDBEAUTY,B,5000,18.9,0,0.17,N,7,168627.484
3,2,27,45000,MORTGAGE,12,FURNITURE,B,5000,18.9,0,0.11,N,10,148304.619
8,3,28,42000,MORTGAGE,,MEDICAL,B,4000,18.9,1,0.1,N,10,79007.739
2,3,27,60000,RENT,0,FURNITURE,B,6000,18.9,0,0.1,N,9,187499.397
7,4,30,90000,RENT,1,MEDICAL,B,7000,18.9,0,0.08,N,8,186524.245
6,3,31,61104,MORTGAGE,3,HOMEIMPROVEMENT,B,15000,18.9,0,0.25,N,10,36179.255
8,1,35,62000,MORTGAGE,9,HOMEIMPROVEMENT,B,13000,18.9,1,0.21,N,10,138974.962
4,1,27,72000,MORTGAGE,2,ELECTRONICS,B,2600,18.9,0,0.04,N,7,164972.264
6,2,32,50000,RENT,6,FURNITURE,B,10000,18.9,0,0.2,N,8,75503.466
6,3,34,74256,MORTGAGE,1,HOMEIMPROVEMENT,B,11000,18.9,0,0.15,N,9,3861.508
2,3,29,85000,MORTGAGE,12,PERSONAL,B,25000,18.9,0,0.29,N,10,198591.224
1,5,32,90000,MORTGAGE,7,MEDICAL,B,3000,18.9,0,0.03,N,9,62826.97
4,5,30,37000,RENT,2,ELECTRONICS,B,2600,18.9,0,0.07,N,7,4891.545
1,2,27,97000,MORTGAGE,11,PERSONAL,B,3600,18.9,0,0.04,N,7,47696.898
3,2,34,12996,RENT,0,MEDICAL,B,1500,18.9,0,0.12,N,7,180930.754
4,2,31,168000,MORTGAGE,2,HEALTHANDBEAUTY,B,15500,18.9,0,0.09,N,7,179706.813
2,4,31,168000,MORTGAGE,2,ELECTRONICS,B,15500,18.9,0,0.09,N,9,26840.935
8,4,40,14400,RENT,0,MEDICAL,B,1000,18.9,0,0.07,N,11,180865.371
2,2,48,71004,RENT,5,PERSONAL,B,16000,18.9,0,0.23,N,17,51529.81
2,5,39,97000,RENT,15,PERSONAL,B,3000,18.9,0,0.03,N,17,151378.326
9,2,37,49000,RENT,0,MEDICAL,B,4000,18.9,0,0.08,N,13,121609.196
6,5,37,45996,MORTGAGE,11,HEALTHANDBEAUTY,B,6000,18.9,0,0.13,N,16,198552.877
4,1,37,30000,RENT,7,MEDICAL,B,10000,18.9,1,0.33,N,16,5384.986
1,2,40,81120,MORTGAGE,1,ELECTRONICS,B,24000,18.9,0,0.3,N,15,190786.993
1,4,44,99000,MORTGAGE,3,ELECTRONICS,B,8000,18.9,0,0.08,N,14,148447.821
8,5,41,135000,MORTGAGE,2,MEDICAL,B,20000,18.9,0,0.15,N,13,18585.691
3,1,39,97000,RENT,15,FURNITURE,B,3000,18.9,0,0.03,N,13,198270.951
7,4,37,30000,RENT,7,PERSONAL,B,10000,18.9,1,0.33,N,13,51833.535
9,2,52,33996,RENT,5,MEDICAL,B,8000,18.9,0,0.24,N,25,166696.347
7,3,23,11000,OWN,0,PERSONAL,A,1400,18.9,0,0.13,N,3,149663.178
3,4,26,225000,RENT,1,ELECTRONICS,A,3000,18.9,0,0.01,N,4,2946.3
3,2,24,18500,MORTGAGE,8,PERSONAL,A,5000,18.9,1,0.27,N,3,31382.843
1,3,25,57504,RENT,2,HOMEIMPROVEMENT,A,16500,18.9,1,0.29,N,3,77533.206
9,1,23,25000,MORTGAGE,4,MEDICAL,A,5000,18.9,0,0.2,N,2,162877.766
6,4,24,25000,MORTGAGE,3,FURNITURE,A,7000,18.9,0,0.28,N,2,1985.285
4,2,23,29666,FAMILY,1,HEALTHANDBEAUTY,A,3000,18.9,0,0.1,N,3,187759.898
9,2,24,56496,RENT,5,ELECTRONICS,A,2000,18.9,0,0.04,N,3,144975.658
5,1,25,30000,MORTGAGE,9,HEALTHANDBEAUTY,A,8000,18.9,0,0.27,N,4,168989.455
6,5,22,30000,MORTGAGE,6,HEALTHANDBEAUTY,A,6950,18.9,0,0.23,N,4,107653.051
7,3,26,54500,RENT,7,ELECTRONICS,A,2400,18.9,0,0.04,N,3,5798.14
6,3,25,32004,RENT,0,FURNITURE,A,3000,18.9,0,0.09,N,2,60488.979
9,1,24,45000,RENT,4,HEALTHANDBEAUTY,A,3000,18.9,0,0.07,N,2,140527.238
2,3,25,54000,RENT,1,HEALTHANDBEAUTY,A,3000,18.9,0,0.06,N,3,125415.611
6,5,26,67500,RENT,1,HOMEIMPROVEMENT,A,3000,18.9,0,0.04,N,4,116757.967
9,4,25,16000,RENT,0,FURNITURE,A,3200,18.9,1,0.2,N,2,114325.284
2,2,26,29400,MORTGAGE,4,MEDICAL,A,12000,18.9,1,0.41,N,4,188398.631
3,3,23,30000,MORTGAGE,0,HOMEIMPROVEMENT,A,1000,18.9,1,0.03,N,4,151436.411
8,4,21,36000,MORTGAGE,1,FURNITURE,A,8000,18.9,0,0.22,N,3,160588.079
3,4,21,40800,RENT,1,PERSONAL,A,10400,18.9,0,0.25,N,3,181754.973
9,2,23,39600,MORTGAGE,8,ELECTRONICS,A,8250,18.9,0,0.21,N,2,82539.022
9,1,26,98000,RENT,3,HEALTHANDBEAUTY,A,4000,18.9,0,0.04,N,2,2317.824
5,4,24,42200,RENT,5,FURNITURE,A,4450,18.9,0,0.11,N,4,7230.544
4,4,21,31970,RENT,2,HEALTHANDBEAUTY,A,4650,18.9,0,0.15,N,2,45471.559
6,3,22,40000,MORTGAGE,6,FURNITURE,A,7000,18.9,0,0.17,N,3,74930.656
6,5,23,41000,MORTGAGE,5,FURNITURE,A,6000,18.9,0,0.15,N,3,195128.531
7,5,23,41004,MORTGAGE,8,HEALTHANDBEAUTY,A,10000,18.9,0,0.24,N,4,112046.771
1,2,22,99996,RENT,1,ELECTRONICS,A,10000,18.9,0,0.1,N,4,57116.626
5,1,25,120000,RENT,3,FURNITURE,A,10000,18.9,0,0.08,N,2,113109.91
6,3,21,42000,RENT,5,ELECTRONICS,A,5000,18.9,0,0.12,N,4,98771.997
5,3,23,45000,RENT,3,FURNITURE,A,5000,18.9,0,0.11,N,4,174213.914
8,3,21,46800,RENT,2,PERSONAL,A,5000,18.9,0,0.11,N,3,158130.249
2,3,25,44000,MORTGAGE,3,HEALTHANDBEAUTY,A,3600,18.9,0,0.08,N,2,170662.123
9,3,22,23800,RENT,2,HEALTHANDBEAUTY,A,8800,18.9,1,0.37,N,4,88918.573
1,5,26,58979,RENT,2,FURNITURE,A,5000,18.9,0,0.08,N,3,65746.391
4,5,24,63000,RENT,2,ELECTRONICS,A,5000,18.9,0,0.08,N,4,83707.721
3,5,22,45000,MORTGAGE,1,ELECTRONICS,A,7375,18.9,0,0.16,N,4,196148.614
1,3,23,25000,RENT,0,PERSONAL,A,5500,18.9,0,0.22,N,4,60575.953
8,5,23,48000,MORTGAGE,2,ELECTRONICS,A,10000,18.9,0,0.21,N,4,97128.169
4,2,24,48732,FAMILY,6,MEDICAL,A,3500,18.9,0,0.07,N,4,50145.975
7,2,22,49000,MORTGAGE,4,HEALTHANDBEAUTY,A,7000,18.9,0,0.14,N,2,173295.067
6,3,25,49716,MORTGAGE,6,MEDICAL,A,8000,18.9,0,0.16,N,2,186284.103
5,2,23,48500,RENT,1,MEDICAL,A,6000,18.9,0,0.12,N,3,113529.121
5,3,24,50000,MORTGAGE,2,HEALTHANDBEAUTY,A,12500,18.9,0,0.25,N,2,103645.344
4,3,26,69780,RENT,3,PERSONAL,A,6000,18.9,0,0.09,N,3,175558.383
9,3,26,50004,MORTGAGE,10,PERSONAL,A,5000,18.9,0,0.1,N,2,146282.332
2,3,26,50004,MORTGAGE,10,ELECTRONICS,A,5000,18.9,0,0.1,N,2,129084.321
4,5,24,60000,RENT,0,ELECTRONICS,A,7000,18.9,0,0.12,N,3,27154.296
7,3,26,72000,RENT,8,PERSONAL,A,7000,18.9,0,0.1,N,2,2415.971
9,2,25,52000,MORTGAGE,3,MEDICAL,A,6000,18.9,0,0.12,N,2,70938.357
9,5,22,31224,RENT,0,MEDICAL,A,6400,18.9,0,0.2,N,4,154711.15
8,4,22,110000,RENT,6,MEDICAL,A,6400,18.9,0,0.06,N,4,33382.978
1,1,23,50000,RENT,2,ELECTRONICS,A,7000,18.9,0,0.14,N,3,129114.16
4,1,22,55000,OWN,6,ELECTRONICS,A,4000,18.9,0,0.07,N,4,166187.965
3,5,23,55000,FAMILY,5,HEALTHANDBEAUTY,A,4000,18.9,0,0.07,N,2,153460.205
8,1,26,56004,OWN,2,MEDICAL,A,10000,18.9,0,0.18,N,3,170850.447
1,1,22,30000,RENT,0,PERSONAL,A,8000,18.9,0,0.27,N,4,70920.331
4,5,24,60000,MORTGAGE,8,HEALTHANDBEAUTY,A,2800,18.9,0,0.05,N,4,57511.469
7,1,22,27000,RENT,6,FURNITURE,A,5000,18.9,0,0.19,N,2,112393.472
9,5,23,65000,RENT,6,PERSONAL,A,8000,18.9,0,0.12,N,3,137335.941
1,5,22,64000,MORTGAGE,5,MEDICAL,A,2000,18.9,0,0.03,N,4,90046.321
7,5,22,65000,MORTGAGE,6,HEALTHANDBEAUTY,A,1500,18.9,0,0.02,N,2,46376.77
8,4,23,66996,MORTGAGE,7,MEDICAL,A,10000,18.9,0,0.15,N,3,123541.013
7,3,24,66996,MORTGAGE,8,MEDICAL,A,1000,18.9,0,0.01,N,4,158798.903
3,1,24,23700,RENT,8,HEALTHANDBEAUTY,A,10000,18.9,1,0.42,N,4,196490.201
1,3,23,67000,MORTGAGE,0,HEALTHANDBEAUTY,A,6000,18.9,0,0.09,N,2,196733.637
3,3,25,35364,RENT,0,ELECTRONICS,A,10000,18.9,0,0.28,N,3,161206.731
7,4,21,36895,RENT,6,MEDICAL,A,4200,18.9,0,0.11,N,3,47552.948
8,2,22,50000,RENT,4,ELECTRONICS,A,10000,18.9,0,0.2,N,2,176567.157
5,4,26,72000,MORTGAGE,10,ELECTRONICS,A,4000,18.9,0,0.06,N,4,81726.638
4,2,25,53004,RENT,3,MEDICAL,A,10000,18.9,0,0.19,N,4,194924.554
4,3,24,60000,RENT,6,HEALTHANDBEAUTY,A,10000,18.9,0,0.17,N,2,16366.753
3,2,23,66000,RENT,2,MEDICAL,A,10000,18.9,0,0.15,N,4,172581.975
7,2,22,30000,RENT,0,MEDICAL,A,12000,18.9,1,0.4,N,3,66973.745
2,5,22,82500,MORTGAGE,3,MEDICAL,A,14400,18.9,0,0.17,N,3,20458.646
5,1,26,24856,RENT,0,FURNITURE,A,3000,18.9,0,0.12,N,4,143537.05
9,4,25,85000,MORTGAGE,9,PERSONAL,A,1000,18.9,0,0.01,N,2,156070.263
1,3,23,87000,MORTGAGE,7,ELECTRONICS,A,3500,18.9,0,0.04,N,3,166321.865
7,1,25,90000,MORTGAGE,7,HEALTHANDBEAUTY,A,11000,18.9,0,0.12,N,3,47298.213
5,2,24,83290,MORTGAGE,5,FURNITURE,A,6000,18.9,1,0.07,N,3,170901.243
8,3,26,97700,MORTGAGE,1,FURNITURE,A,10400,18.9,0,0.11,N,3,23410.732
7,2,26,105000,MORTGAGE,10,FURNITURE,A,9500,18.9,0,0.09,N,3,79859.737
3,4,25,110000,FAMILY,8,HEALTHANDBEAUTY,A,8000,18.9,0,0.07,N,3,182325.478
7,2,24,112000,FAMILY,4,PERSONAL,A,9000,18.9,0,0.08,N,2,109580.953
6,5,25,114000,MORTGAGE,4,ELECTRONICS,A,10000,18.9,0,0.09,N,4,11876.855
4,1,22,31000,RENT,2,MEDICAL,A,1600,18.9,0,0.05,N,3,9353.813
3,2,24,189000,MORTGAGE,4,ELECTRONICS,A,5000,18.9,0,0.03,N,2,158683.582
8,4,25,16000,RENT,0,PERSONAL,A,3200,18.9,1,0.2,N,4,190304.673
4,1,22,23800,RENT,2,PERSONAL,A,8800,18.9,1,0.37,N,2,35547.545
7,1,24,42200,RENT,5,MEDICAL,A,4450,18.9,0,0.11,N,4,68799.552
9,2,23,39600,MORTGAGE,8,MEDICAL,A,8250,18.9,0,0.21,N,3,16199.21
2,2,25,35364,RENT,0,HEALTHANDBEAUTY,A,10000,18.9,0,0.28,N,4,198535.558
3,3,25,48000,RENT,1,ELECTRONICS,A,3000,18.9,1,0.06,N,4,119465.872
9,4,24,50000,MORTGAGE,2,ELECTRONICS,A,12500,18.9,0,0.25,N,3,26426.399
1,1,23,11000,OWN,0,HEALTHANDBEAUTY,A,1400,18.9,0,0.13,N,4,136724.703
2,2,26,50004,MORTGAGE,10,PERSONAL,A,5000,18.9,0,0.1,N,2,183445.671
9,2,22,31224,RENT,0,ELECTRONICS,A,6400,18.9,0,0.2,N,4,51124.442
7,3,22,50000,RENT,4,ELECTRONICS,A,10000,18.9,0,0.2,N,3,19219.757
2,5,32,189996,RENT,4,PERSONAL,A,8400,18.9,0,0.04,N,8,139161.081
4,3,35,15000,OWN,3,HOMEIMPROVEMENT,A,3700,18.9,1,0.25,N,6,196007.754
8,5,28,24000,MORTGAGE,12,FURNITURE,A,5000,18.9,0,0.21,N,10,112980.628
4,2,29,17004,RENT,8,HOMEIMPROVEMENT,A,2200,18.9,1,0.13,N,5,167117.316
1,3,34,40000,RENT,1,FURNITURE,A,2400,18.9,0,0.06,N,7,134980.876
5,5,34,30000,MORTGAGE,4,ELECTRONICS,A,7300,18.9,0,0.24,N,9,13222.267
6,5,33,25000,RENT,6,PERSONAL,A,2800,18.9,0,0.11,N,7,181213.272
4,4,32,34000,MORTGAGE,5,FURNITURE,A,2800,18.9,0,0.08,N,7,14211.932
7,5,35,19200,RENT,0,HEALTHANDBEAUTY,A,3500,18.9,1,0.18,N,6,45711.265
3,3,27,60000,RENT,0,PERSONAL,A,3500,18.9,0,0.06,N,7,142776.846
